reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,Sentiment
365c2bce-8ead-433a-9ec4-336660d29d75,Variasi Pagatan,https://play-lh.googleusercontent.com/a/AGNmyxapx51Onr7CAQXmISbTVR7w9dobgtTM8b3pbCbo=mo,"Saya pengguna tokopedia sejak lma. Namun sekarang saya sangat kecewa,karna akhir2 ini kurirnya sangat2 buruk.. Niat hati sdah tdk ingin lgi gunakn aplikasi ini, jika khususnya untuk wilayah kalimantan selatan,kurir SICEPAT masih berpartner JNE...,!! Expedisi yg pling buruk yang pernah saya alami hanya expedisi ini",1,0,3.210,2023-05-09 23:48:48,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2023-05-10 00:29:58,3.210,negatif
08b5b85f-e041-4b14-b10e-1e44d41c8915,Sin_ Tactis,https://play-lh.googleusercontent.com/a-/ACB-R5TX12l7GmiIDkNkFz_QKQ_TMaNCXoI2wdzt_rGQkQ,"Seharusnya tokopedia kasih estiminasi pengiriman order dari toko hanya 24 jam yang kalo tidak dikirim dalam tempo 24 jam akan langsung terkensel secara otomatis, jadi pembeli bisa dengan cepat mencari penjual yg lain dan tidak merasa uang digantung penjual..!! Untuk TUKAR TAMBAH...sangat tidak relevan dgn harga yg ditawarkan Tokopedia, MEMALUKAN..!! Ditambah lagi aplikasi sering ERROR...!!! APLIKASI SAKETT..!!!!",1,123,3.212,2023-03-22 05:07:19,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2023-03-22 05:43:08,3.212,negatif
99c17466-eef9-482f-9e08-0dfaa6076ccb,Evita Dwi kurniati XII.OTKP.2,https://play-lh.googleusercontent.com/a-/ACB-R5SuXLh76Bf5BCu8pivhQHEilC-7t5FCXvPY-SyHQg,"aplikasinya oke, tapi sayang bgt kenapa kalo mau liat ulasan pasti selalu gabisa. download gagal terus padahal udh pake wifi/data masih aja ky gitu, jadi males",1,0,3.218,2023-05-15 19:39:03,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-05-15 20:04:01,3.218,negatif
83a5d90f-bfac-48a5-82aa-2d745d154c85,Muhamad Abdul Rosid Sobur,https://play-lh.googleusercontent.com/a-/ACB-R5SjeQHC5ZyvnxuMCjZGpJbLx2ysF1gBSq4hZ0aH,"Masih sedikit layanan COD,sedangkan utk di daerah masih sedikit yg memiliki akun pembayaran instan. Traktiran pengguna baru pun gak bisa digunakan karena harus melalui pembayaran instan. Mohon diperbaiki lagi agar pengguna dapat menikmati promo tsb dan membayarnya setelah paket datang. 🙏🏻🙂",3,108,3.214,2023-04-17 10:02:32,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui tkp.me/supportMainapps ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2023-04-17 10:24:04,3.214,positif
b482bd67-85e8-47b6-bcc8-0069f80a5a0f,Syarif Hidayatullah,https://play-lh.googleusercontent.com/a-/ACB-R5TWNGMfRsiwL9krbiQ0oX89-HRnJAijkQ1KjGI4,"Saya sama dengan komen ulasan Tokopedia kebanyakan. Sbg pengguna Tokopedia generasi pertama,hehe sudh lama.skrg promo tdk bisa digabung dengan bebas ongkir .(hanya pilih satu) udh gitu skrg ada biaya layanan yg awalnya 1000rupiah. Saat ini naik jadi 2000 pertransaksi loh . Sungguh memberatkan pembeli . Sebagai penjual apalagi.. ada biaya potongan per Produk sekian sekian persen.. jadi bingung mau dagang ,dimurahin RUGI . DIMAHALIN GA DIBELI,mau dibeli?? harus top ads, Bayar.. siapa yg kaya nih?",2,144,3.217,2023-05-10 09:45:47,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-05-10 10:04:02,3.217,netral
6bacc999-71d2-48d7-9285-eeda1a7a8800,agoes roesianta,https://play-lh.googleusercontent.com/a-/ACB-R5TeU5LLvuptUBYn8zf2XAVlDP08byqnoS2TMXLSCg,"Sekarang ada biaya layanan 1000, ekspedisi rekomendasi ternyata dilempar ke ekspedisi lainnya. Makanya paket gak nyampe nyampe masih mbulet di satu titik. Woii bos Tokopedia jangan tidur tuh diurus i mitra ekspedisinya yang semakin lama semakin ruwet.😡",1,372,3.214,2023-04-09 16:52:23,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2023-04-09 17:24:02,3.214,netral
fb139b78-1a47-4caa-bdf1-762416512fcc,cf28kitchen,https://play-lh.googleusercontent.com/a-/ACB-R5QZZtULtZbKyVFZIi_yJ05SulLRFJP3c0K-2bj4jw,"pelayanam semakin buruk, solusi komplain tidak adil. Dalam jual beli onlen, pengiriman barang adalah faktor utama, tapi kebanyakan pihak expedisi selalu luput dari tggjawab. kebanyakan komplain diajukan ke penjual saja. padahal untuk berjualan di lapak aja uda kena admin, dan banyak syarat ketentuannya, peraturan ketat. Apa kabar pihak expedisi yang selalu aman2 saja?",2,32,3.209,2023-04-21 13:41:31,,,3.209,negatif
93467271-6438-4028-93a8-3c9aacffb73e,senjuhashirama113 hashirama,https://play-lh.googleusercontent.com/a-/ACB-R5TFS0f3avQektUQb9KbDwJdhY2XGP7rVCocBktn,"Pelit vocer. Produk tidak lengkap. Toko sedikit, pilihan produk tidak lengkap dan harga cukup mahal diskon juga percuma toko yang sama di aplikasi lain malah lebih murah. Hadiah vocer cuma kosmetik dan kecantikan. Emang yang belanjaa cuma cewek. Kan begok vocer nya",1,156,3.211,2023-03-19 19:02:03,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2022-12-15 15:13:46,3.211,negatif
44d5620b-20f8-4f32-a0f4-c2851720567e,Ken Tonny,https://play-lh.googleusercontent.com/a/AGNmyxYhTTey6Rx8yT_V76_iE0UFWfLYu6cYMIVZO7IQ=mo,"Rekanan utk pengiriman tolong dievaluasi dan diperbaiki. Gak JNE, gak JNT sama2 lama bgt pengirimannya, selalu molor dari tanggal estimasi. Udah gitu tiket promo juga selalu error, masa tiap mau dipake nilai bayarnya bukannya kurang malab nambah. Kalau kayak bgini terus, ngeri bgt mau belanja di toped.",1,98,3.215,2023-04-11 18:59:23,,,3.215,positif
31a3d481-e598-4df1-841a-f8759c287515,Widya Nurutami,https://play-lh.googleusercontent.com/a/AGNmyxb-GWc2JGRw93eUnQnCiXODtyjuMH5jO2ws0jfP=mo,"Sangat kecewa pada pihak komplain tokopedia. Pesanan yang saya beli salah kirim saya ajukan komplain barang belum di jemput kurir tokopedia tapi komplain sudah ditutup, dengan dalih kurir gagal pick up. padahal sehari semalam saya nunggu tidak ada kedatangan kurir ataupun konfirmasi lewat telefon. kurir dari tokopedia mengirim foto ruko alamat palsu di komplainan saya. padahal itu bukan alamat tempat saya. ini sangat merugikan pembeli yang sedang melakukan komplain.",1,12,3.209,2023-04-11 21:35:58,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-04-11 22:04:06,3.209,negatif
8d9ce27b-136a-4108-b89f-bc67bee84e71,Alfian Dr.,https://play-lh.googleusercontent.com/a-/ACB-R5THArtRPiDO-Ou39Jp8nHoxiTslOGtpOMjDVcvFEA,"Udh gabisa gabung promo eh sekarang malah ada biaya layanan & biaya jasa aplikasi. Mana aplikasi nya nguras batre di background, bikin hp cepet panas jg.",2,1,3.217,2023-05-04 19:07:01,"Hai Toppers, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia. Yuk selalu dukung Tokopedia untuk menjadi marketplace pilihan kamu. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia, silakan infokan melalui link berikut ya: tkp.me/supportMainapps.",2021-10-31 16:10:19,3.217,netral
830b894e-81ce-4a22-bf9a-a89eaf093c42,fatimah Hossein,https://play-lh.googleusercontent.com/a-/ACB-R5SrmDTh6qdVhpzVzPWinJfCOtVH-vOczdV8BqrM,"Fitur tokopedia play yang sekarang ngga nyaman banget. Kenapa tampilannya jadi begitu yaa, aselinya jd makin susah diakses tokopedia playnya. Bagusan yang dulu lbih fleksibel. Tolong fitur Tokopedia playnya kembalikan ke versi sebelumnya aja.",2,29,3.209,2023-03-08 01:03:54,,,3.209,positif
2e8e2e32-6c87-49f6-ad69-330385c98e98,Faishal Hariz,https://play-lh.googleusercontent.com/a-/ACB-R5SWALNXO_dw33HUMMd2KmwopkLEhrFg2zi8X5b7nQ,"Tokopedia harus bebenah, lebih manjakan lg customer. Jgn cuma dpt gratis ongkir aja, cashback juga. Saya penjual dan jg pembeli di tokopedia, beda banget dengan tokopedia yg dulu. Biasanya dpt cashback yg lumayan besar, cuma kalau yg sekarang kalau pilih gratis ongkir ya gk dpt cashback,kalau pilih cashback ya gk dpt gratis ongkir. Bisa bisa makin tertinggal dengan marketplace sebelah Sebagai seller kena banget imbasnya 2-3 bulan ini, turun penjualan, padahal iklan ads on trus, yg view dikit",3,23,3.209,2023-02-28 20:14:20,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui tkp.me/supportMainapps ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2023-02-28 20:42:02,3.209,netral
bb17b067-4aa7-4e27-93d5-b864036be1a3,Budi Aje,https://play-lh.googleusercontent.com/a-/ACB-R5TERQORO3n0HHtX7dLxqY5UC4HZFQKyTSP8eggzfQ,"Apakah pihak Tokopedia tidak pernah evaluasi rekan jasa kurirnya.. Pengiriman selalu lama, klo memang karena gratis ongkir menjadi sebab lama pengiriman maka hilangkan saja program itu .. Kalo buat rekan penjualnya di Tokopedia saya yakin di banding platform sebelah yg biru, tapi klo buat jasa pengiriman nya saya salut sama platform si biru selalu tidak mengecewakan.. Saya yakin klo pihak Tokopedia tidak segera mengevaluasi rekan kurir nya kedepannya banyak yg pindah ke platform sebelah..",1,102,3.212,2023-03-31 21:25:43,,,3.212,negatif
8296f185-46a1-41ce-8f65-56d9308b0c07,Benny NOAH,https://play-lh.googleusercontent.com/a-/ACB-R5TQhCRhIncugnNxaqbMVcZYQKKAXCAjqLuD7acqOg,Sekarang kalau belanja di toped wajib nambah 3 ribu buat biaya layanan mereka. Belum lagi kalau toko tempat kita beli itu ga ada gratis ongkir bisa nambah banyak. Jadi males belanja online kalau begini mah,1,1,3.212,2023-05-05 18:00:05,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-05-05 18:24:08,3.212,netral
a14356ff-48be-42af-8161-1c08db55b8a5,Desvi yulianti sari,https://play-lh.googleusercontent.com/a/AGNmyxadDxeTrIT3JkKjj363z667iIInjwuIohH8YDMf=mo,"Dulu sering banget belanja di Tokopedia karna banyaknya diskon dan ada gratis ongkir , tapi sayang setelah sekarang peraturan baru voucher tidak bisa di gabung di pakai 2 voucher sekaligus . Sangat di sayangkan , saya jadi mengurangi belanja di Tokopedia karna kurang nyamannya peraturan sekarang . Semoga pihak Tokopedia mengubah peraturan ke yang lama .",5,133,3.213,2023-04-03 17:58:05,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2023-04-03 18:24:09,3.213,negatif
b3b63b42-868a-4c70-a9dc-cc2a88ea44c4,andy setyadi,https://play-lh.googleusercontent.com/a-/ACB-R5SOkSZjxUhsqqoe-pe-VkX0CeY-Mtri6d_MXDSHdw,"Tokopedia saat ini sedang eror. Apabila kita memasukkan keyword, kemudian kita short harga termurah, jumlah barang yang ditampilkan akan berkurang drastis. Banyak barang yg tidak muncul bila kita short termurah. Mohon segera diperbaiki seperti dulu lagi (sebelum update)",1,48,3.210,2023-03-12 22:27:39,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2023-03-12 23:03:11,3.210,netral
40d2c8a4-60ae-490b-9157-4fd3ea7ae61a,Dayaak,https://play-lh.googleusercontent.com/a/AGNmyxbKP0qJRhU0vWmISmhyZNzNHSOs4zk-IYtfqyVZ=mo,Sekarang kenapa bebas ongkos kirimnya semakin sedikit. Sebelumnya bisa sampai 10x. Tidak seperti di aplikasi sebelah sampai 15x. Kadang beli produk produknya sama di toko yang sama ongkos kirimnya beda. Padahal menggunakan jasa pengiriman yang sama. Terus pencatatan jumlah pembelian dalam keanggotaan juga perhitungannya nggak jelas.,1,66,3.212,2023-03-25 05:13:56,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2023-03-25 05:43:08,3.212,negatif
ec81ba42-6156-40d6-9a9d-87544a366af0,Githa Suci oktaviani,https://play-lh.googleusercontent.com/a/AGNmyxbJlfs6MZSdN5R948MnJSNZJCtJpnWUsXRZvS-5=mo,"Hallo tokopedia... Makin kesini pelayanannya makin jelek.. gak seperti dulu. Saya sudah lama pakai apl ini untuk belanja kebutuhan sehari, tapi makin kesini pelyanan nya makin gak jelas. baru lgi setiap belaja ada tambahan biaya layanan 1k da biaya aplikasi 2k...hadeeuuhh Gak sebarapa klo kita cuma transaksi 1x. lahh klo belanja nya ceckout 5-10x jdi berapa?? Jdi males belanja olshop di topep. Maaf... Siap2 ajh bnayak ditinggal cotumer!",1,2,3.210,2023-05-07 05:35:21,,,3.210,netral
8bebb2b4-2b4d-45c6-a59b-5212dc4c2b43,Euis Sunarsih,https://play-lh.googleusercontent.com/a/AGNmyxaT-I-1DzmVjnwnA0l10nCJ6tQYtLhSuGXDRRc7=mo,"makin kesini makin dikit promo nya :( kalo pake voucher diskon / cashback ga gratis ongkir :( biaya jasa aplikasi nya 2k / transaksi, kemahalan",2,0,3.217,2023-05-10 17:28:23,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-05-10 18:04:05,3.217,netral
d143090f-fef1-4ee3-84bb-1adaf7abc2a4,alex wijaya,https://play-lh.googleusercontent.com/a-/ACB-R5QO2m4Q1ZW_vGEzICRFC_S9OZ1WFxTimEP1zhO32A,"hallo TOPED, lama² kita gak akan belanja lagi. program gratis ongkir sudah tidak full 40rb. hanya di potong 20rb. semua e-commerce berlomba lomba untuk memberikan gratis ongkir, kenapa toped malah membuat ongkir lebih mahal ? dan tidak dapat digunakan bersamaan dengan promo diskon. saya rasa L*ZA*A dan S*OP*E lebih transparan untuk masalah diskon dan ongkir. kalau pihak Tokopedia seperti ini terus, selamat tinggal dah.....",1,34,3.214,2023-04-13 04:34:54,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-04-13 05:04:02,3.214,negatif
8d9cf508-9ae6-45e5-babb-b7b4c55f8073,Mr Blackviolet,https://play-lh.googleusercontent.com/a/AGNmyxa1bA_vl8uYrjI4IERXmnNqnPAwqptEKAq_hN4a=mo,"Kecewa sama tokopedia, pengajuan return barang sudah 2 kali dicansel kurir dan ahirnya terpaksa kirim pakai kurir lain dan biaya dibebankan ke konsumen. Dari pihak tokopedia bilang ingin mengembalikan biaya ongkos krm, tp nyatanya 00000000000000",1,0,3.217,2023-05-09 18:11:30,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-05-09 18:44:16,3.217,negatif
e01bbad0-3191-447f-9284-51e90c003d45,WR. Widyaksana,https://play-lh.googleusercontent.com/a-/ACB-R5QUMNN-Hdg7RxjFGHtzOHMEVkBD2L59XdT9Yuca6A,"Seharusnya ada fitur penilaian ⭐⭐⭐⭐⭐ ada dari 3 aspek... 1. Dari penjual, 2. Dari jasa ekspedisi, 3. Dari layanan Tokopedia nya, Semoga bisa segera dilengkapi fiturnya",3,1,3.217,2023-05-11 15:53:35,"Makasih ratingnya, Toppers. Ke depannya kami akan meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2023-05-11 16:24:05,3.217,netral
182a7db8-87f8-4094-bc51-fdc8fbac6230,Tri Hadi Kurniawan,https://play-lh.googleusercontent.com/a-/ACB-R5TX-JvzSdJbKZsOfFGM0hKSh6ScN62CIsCbNlbJ8g,"Semuanya sudah bagus, tapi sayang belum bisa menghapus riwayat transaksi belanja yang sudah dibeli dan terdapat pengurangan beberapa fitur level yang didapat seharusnya sudah bagus 😒, ditambah lagi aplikasi error sehingga tidak bisa menikmati gratis ongkir min.20rb pada waktunya 😔, positifnya jadi tidak terlalu konsumtif 🥰, yang penting kebutuhan bukan keinginan... Now... I can save the money... 🤑😄, Terima kasih TokPed sudah membatasi, mengurangi dan mengontrol belanja saya... 😘",3,53,3.215,2023-04-29 05:46:57,"Terima kasih atas rating yang kamu berikan, Toppers. Besar harapan kami, kamu bisa memberikan rating yang lebih baik lagi.Oleh karena itu, jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care di tkp.me/supportMainapps ya.",2023-04-29 06:24:05,3.215,positif
df26080e-c015-4da6-84ac-dc2181b85a37,siera syauqueena,https://play-lh.googleusercontent.com/a/AGNmyxacQ7cau6mq-W3qwcx8k489Wzu8eIVwUYI7U80e=mo,Bertahun2 jadi member tokopedia. Sekarang dibuat kecewa. Beli ditokopedia yang datang barang rongsokan. Komplain seller nya nolak. Padahal. Bukti sudah jelas. Tetapi adminya yang bertele tele. Uang jutaan ngendap sia sia. Saya sangat kecewa.,1,0,3.217,2023-05-03 21:23:16,,,3.217,negatif
d02fe04a-c5c0-429c-9db1-d37206fe93e6,Mimi Mimi,https://play-lh.googleusercontent.com/a/AGNmyxb_-gd8eQtNmhpAPXI_QTtzptUnJUxXzpHltYl5=mo,Mohon aplikasi di update 1. Nomor resi tidak ada nomor contoh saya belanja 10 jenis/item produk di tokopedia tidak ada nomor 2. Voucher gratis ongkir sekarang semakin dikit . 3. Jasa kirim requler yang gratis ongkir tolong di ahlikan ke j&t dong . Jasa antar aja lama ditambah jasa sicepat pengiriman sekarang sangat lama dan sering an paket asal taro / asal foto . Terimakasih tokopedia,4,10,3.209,2023-03-13 00:50:27,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2023-03-13 01:43:02,3.209,negatif
57af606f-5a30-4ae3-a4d7-43d50c6c11eb,Robi Faturochman,https://play-lh.googleusercontent.com/a/AGNmyxYx-tJuq8TnXt7IqZLpwjD6nz0xA6s5MmIYFMrt=mo,Kepada staf tokopedia sy pembeli produk di app tokopedia mengalami susah bertransaksi /pembayaran menggunakan saldo tokopedia Yaitu refun dana apakah bisa untuk transaksi pembayaran info selebih nya melalui lewat wa keluhan dapat anda lihat di akun bisnis anda wa,1,0,3.217,2023-05-08 15:40:22,,,3.217,netral
d753f799-f99a-4f69-b4ca-ba09af51c285,Dede Nuraeni,https://play-lh.googleusercontent.com/a-/ACB-R5QJFjjyUU9_F4hE29Lyop7wUtUNvzQWTmYw1XtF6Q,"Nyoba-nyoba download tokopedia, trs nyoba beli, baru juga pertama kali beli di aplikasi ini malah dibuat *KUAPOOOOKKKKK* pesanan saya ga sampai-sampai, ga tau sampai kapan. Mana ga ada nomor buat chat kurirnya, pdhl diketerangan paket akan dikirim ke alamat penerima ,tapi ga nyampe-nyampe. Kalau nanti dh nyampe atau uang saya udah dikembalikan, mau saya hapussssss aplikasi ini. Ga disaranin dehh pake marketplace ini.",2,24,3.213,2023-04-09 05:11:04,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-04-09 05:44:20,3.213,netral
d1565fe0-3a8b-4a16-9d0a-c2a7d84f817f,Dityo N,https://play-lh.googleusercontent.com/a-/ACB-R5SQgNvU-R9TyWhk34CzqtT8SY5urg3-aXrzDeOcgA,"Tolong dipikirkan untuk tambahkan fitur blokir toko karena tidak jarang ketemu toko yang mainkan judul tapi isi deskripsi dan varian nya nggak begitu. Toko ingin dapat konsumen yang beres, kita konsumen juga pengen belanja di toko yang OK juga. Sama2.",4,69,3.212,2023-03-30 12:01:10,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2023-03-30 12:24:07,3.212,negatif
51fd3438-7b88-4462-8561-e06213c21b79,Risky Maulana,https://play-lh.googleusercontent.com/a-/ACB-R5RXfhMVeD1nhXHYhC3i7b4PtZ45qZ0AeBdcMsGEiQ,"Dari dlu udah langganan pakai tokped untuk setiap transaksi, tapi belakangan ini semua jasa kirim nya yg gratis ongkir lelet minta ampun. Biasanya cuma 2 hari, ini sampe 6 -7 harian, bahkan harus komplain dlu ke sistem admin nya. Alhasil sekarang udh pindah ke toko oren dan hitam, pasti nya banyak yg masalah nya seperti ini. Semoga kedepannya ada perbaikan.",1,6,3.209,2023-03-17 08:20:57,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2023-03-17 08:43:06,3.209,netral
5f4105c7-1367-4f0f-a67d-1bfb5f1a8935,Jie Lim,https://play-lh.googleusercontent.com/a/AGNmyxYYEsnbsYAPsCUtJ6hkSffYidGnHWsfAF_oboXy=mo,"Dari pihak tokopedia sdh tdk jujur klo gak sanggup memberikan kupon jgn ada kuponnya, kupon diberikan stlh belanja cashback gak gak ada dgn alasan pelanggaran, itu hny modus dari pihak tokopedia saja..👎👎👎👎👎",1,0,3.217,2023-05-14 14:48:48,,,3.217,netral
ce545947-0685-494e-bcf9-a6cbad2c2486,Yossi Asi,https://play-lh.googleusercontent.com/a/AGNmyxbhYLIq1g465t1hU3IDcV71Ugmt5Jyn1t4t-Tnd=mo,"Penanganan komplain sangat2 lambat, konsumen bolak balik nanya terkait permasalahannya yg tidak terselesaikan. Sy bermasalah dengan orderan sy yg tidak sampai, karena kurir salah alamat. Masalah sy selesai bukan krn toped, melainkan krn sy komplain dengan telp ke call center/cs kurir ybs. Malah waktu sy telp ke call center dr jasa kurir tsb terinfo bahwa belum ada penyampaian aduan masalah sy dari tokopedia ke pihak mereka. Thanks toped utk servisnya yg sangat buruk.",1,12,3.209,2023-03-04 21:54:20,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2023-03-04 22:23:55,3.209,negatif
6657d1c7-9ff4-4f4d-bc81-162bdfecb2bf,ian analogkids,https://play-lh.googleusercontent.com/a-/ACB-R5QG9cAu_MSy0qyOOLAyhjVxSvtKoCWJ_LmlL0OpaQ,"kebanyakan biaya..kalo biaya jasa oklah, yg ngk masuk akal biaya aplikasi, apa pembeli pakai tokped sewa aplikasi? kalo alasan biaya pengembangan yg cari iklanlah",4,1,3.217,2023-05-05 16:25:44,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2023-05-05 16:44:02,3.217,netral
48e64b8a-96ef-47d5-a28b-b0f12534a82a,Indra Setiawan,https://play-lh.googleusercontent.com/a-/ACB-R5T04KzqJgFsUyeHyxK8mxKZ0RjpTRodLuDlAgrvNw,"sekarang banyak biaya biaya gk jelas di tokopedia, segala pakai biaya aplikasi dan biaya layanan, padahal cs masih bot dan penyelesaian masalah masih lama, sejak 2017 pakai tokopedia akhirnya pindah juga ke shoope",1,1,3.217,2023-05-05 21:12:57,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2023-05-05 21:44:11,3.217,negatif
